file,id,route,timeofday,frameIndex
train_09274,9753,Tokyo1,night,1027
train_09226,5872,Tokyo1,night,1028
train_06946,7967,Tokyo1,night,1029
train_13402,1967,Tokyo1,night,1030
train_16052,20878,Tokyo1,night,1031
train_13751,334,Tokyo1,night,1032
train_20108,1369,Tokyo1,night,1033
train_00943,12792,Tokyo1,night,1034
train_20375,16884,Tokyo1,night,1035
train_18912,9531,Tokyo1,night,1036
train_07390,577,Tokyo1,night,1037
train_05838,15194,Tokyo1,night,1038
train_10959,1810,Tokyo1,night,1039
train_06639,16504,Tokyo1,night,1040
train_04129,12665,Tokyo1,night,1041
train_19760,7508,Tokyo1,night,1042
train_15057,15500,Tokyo1,night,1043
train_01403,3523,Tokyo1,night,1044
train_08014,15118,Tokyo1,night,1045
train_05315,19472,Tokyo1,night,1046
train_15354,9598,Tokyo1,night,1047
train_07963,15229,Tokyo1,night,1048
train_19198,20975,Tokyo1,night,1049
train_05138,8728,Tokyo1,night,1050
train_15149,11949,Tokyo1,night,1051
train_10417,13102,Tokyo1,night,1052
train_18070,16070,Tokyo1,night,1053
train_20391,463,Tokyo1,night,1054
train_07870,14303,Tokyo1,night,1055
train_09666,20215,Tokyo1,night,1056
train_14206,20648,Tokyo1,night,1057
train_10870,1731,Tokyo1,night,1058
train_07142,10989,Tokyo1,night,1059
train_15298,15853,Tokyo1,night,1060
train_14615,4965,Tokyo1,night,1061
train_12248,8835,Tokyo1,night,1062
train_14451,13840,Tokyo1,night,1063
train_18502,12281,Tokyo1,night,1064
train_09264,15388,Tokyo1,night,1065
train_15293,20370,Tokyo1,night,1066
train_11830,4471,Tokyo1,night,1067
train_12873,6010,Tokyo1,night,1068
train_04378,21029,Tokyo1,night,1069
train_09398,11378,Tokyo1,night,1070
train_20400,4954,Tokyo1,night,1071
train_19807,3043,Tokyo1,night,1072
train_20638,4263,Tokyo1,night,1073
train_03791,13988,Tokyo1,night,1074
train_17596,2328,Tokyo1,night,1075
train_17349,14053,Tokyo1,night,1076
train_03064,21201,Tokyo1,night,1077
train_03566,8430,Tokyo1,night,1078
train_13373,4736,Tokyo1,night,1079
train_08605,15639,Tokyo1,night,1080
train_05055,4777,Tokyo1,night,1081
train_08469,9436,Tokyo1,night,1082
train_15967,20262,Tokyo1,night,1083
train_04263,10704,Tokyo1,night,1084
train_17329,6317,Tokyo1,night,1085
train_11415,5770,Tokyo1,night,1086
train_17049,4036,Tokyo1,night,1087
train_18307,7594,Tokyo1,night,1088
train_07746,3477,Tokyo1,night,1089
train_01047,12466,Tokyo1,night,1090
train_14979,17698,Tokyo1,night,1091
train_19370,15637,Tokyo1,night,1092
train_14393,14719,Tokyo1,night,1093
train_20165,4865,Tokyo1,night,1094
train_08010,2274,Tokyo1,night,1095
train_18256,12261,Tokyo1,night,1096
train_02350,4560,Tokyo1,night,1097
train_14027,20907,Tokyo1,night,1098
train_01266,17139,Tokyo1,night,1099
train_14172,16973,Tokyo1,night,1100
train_03657,18184,Tokyo1,night,1101
train_05652,4579,Tokyo1,night,1102
train_07921,9971,Tokyo1,night,1103
train_11866,4414,Tokyo1,night,1104
train_02734,7598,Tokyo1,night,1105
train_11643,6887,Tokyo1,night,1106
train_18025,10507,Tokyo1,night,1107
train_08855,17195,Tokyo1,night,1108
train_00208,1738,Tokyo1,night,1109
train_15132,12338,Tokyo1,night,1110
train_08041,16995,Tokyo1,night,1111
train_13245,5025,Tokyo1,night,1112
train_01364,32,Tokyo1,night,1113
train_19432,1637,Tokyo1,night,1114
train_16545,21154,Tokyo1,night,1115
train_15738,16433,Tokyo1,night,1116
train_05538,5848,Tokyo1,night,1117
train_11483,12047,Tokyo1,night,1118
train_11839,18006,Tokyo1,night,1119
train_04325,15364,Tokyo1,night,1120
train_16936,13856,Tokyo1,night,1121
train_07902,3538,Tokyo1,night,1122
train_07294,8401,Tokyo1,night,1123
train_03957,1646,Tokyo1,night,1124
train_20447,19958,Tokyo1,night,1125
train_19568,12285,Tokyo1,night,1126
train_04933,4847,Tokyo1,night,1127
train_16771,18480,Tokyo1,night,1128
train_07511,15141,Tokyo1,night,1129
train_07007,17307,Tokyo1,night,1130
train_17941,19672,Tokyo1,night,1131
train_21088,6138,Tokyo1,night,1132
train_06432,19846,Tokyo1,night,1133
train_14362,9754,Tokyo1,night,1134
train_17774,4087,Tokyo1,night,1135
train_19362,6649,Tokyo1,night,1136
train_00417,12742,Tokyo1,night,1137
train_17869,15460,Tokyo1,night,1138
train_04574,5220,Tokyo1,night,1139
train_02339,11896,Tokyo1,night,1140
train_04074,20894,Tokyo1,night,1141
train_20986,8971,Tokyo1,night,1142
train_04624,7468,Tokyo1,night,1143
train_07743,15996,Tokyo1,night,1144
train_09751,8548,Tokyo1,night,1145
train_15851,20517,Tokyo1,night,1146
train_19058,7262,Tokyo1,night,1147
train_10274,15855,Tokyo1,night,1148
train_15136,1574,Tokyo1,night,1149
train_09153,3376,Tokyo1,night,1150
train_21126,1684,Tokyo1,night,1151
train_18233,4904,Tokyo1,night,1152
train_00779,10611,Tokyo1,night,1153
train_11228,15752,Tokyo1,night,1154
train_12277,5868,Tokyo1,night,1155
train_10918,17037,Tokyo1,night,1156
train_04419,2054,Tokyo1,night,1157
train_10877,1880,Tokyo1,night,1158
train_20655,4104,Tokyo1,night,1159
train_06638,14244,Tokyo1,night,1160
train_07225,12558,Tokyo1,night,1161
train_04765,7862,Tokyo1,night,1162
train_16205,5541,Tokyo1,night,1163
train_17635,7455,Tokyo1,night,1164
train_15152,1594,Tokyo1,night,1165
train_15569,18718,Tokyo1,night,1166
train_10525,16045,Tokyo1,night,1167
train_04608,11436,Tokyo1,night,1168
train_05308,15959,Tokyo1,night,1169
train_08467,14059,Tokyo1,night,1170
train_14516,14319,Tokyo1,night,1171
train_07811,14240,Tokyo1,night,1172
train_16523,8402,Tokyo1,night,1173
train_06931,11442,Tokyo1,night,1174
train_05644,18178,Tokyo1,night,1175
train_02752,18253,Tokyo1,night,1176
train_04663,7569,Tokyo1,night,1177
train_07431,11653,Tokyo1,night,1178
train_00090,6092,Tokyo1,night,1179
train_13137,21156,Tokyo1,night,1180
train_17469,2962,Tokyo1,night,1181
train_07642,12586,Tokyo1,night,1182
train_14727,7956,Tokyo1,night,1183
train_03702,17615,Tokyo1,night,1184
train_09304,10902,Tokyo1,night,1185
train_10632,10307,Tokyo1,night,1186
train_13262,5730,Tokyo1,night,1187
train_18321,17353,Tokyo1,night,1188
train_03279,3031,Tokyo1,night,1189
train_06681,1499,Tokyo1,night,1190
train_20937,11016,Tokyo1,night,1191
train_17423,18600,Tokyo1,night,1192
train_19842,16574,Tokyo1,night,1193
train_10864,6879,Tokyo1,night,1194
train_01312,15427,Tokyo1,night,1195
train_07413,9938,Tokyo1,night,1196
train_11551,11843,Tokyo1,night,1197
train_11624,9893,Tokyo1,night,1198
train_15012,3309,Tokyo1,night,1199
train_17324,9073,Tokyo1,night,1200
train_09480,2491,Tokyo1,night,1201
train_06631,18654,Tokyo1,night,1202
train_07215,12950,Tokyo1,night,1203
train_15965,17364,Tokyo1,night,1204
train_21158,13421,Tokyo1,night,1205
train_10241,10087,Tokyo1,night,1206
train_13843,655,Tokyo1,night,1207
train_21058,6393,Tokyo1,night,1208
train_20254,6669,Tokyo1,night,1209
train_19290,20225,Tokyo1,night,1210
train_16257,6548,Tokyo1,night,1211
train_04604,19445,Tokyo1,night,1212
train_14819,1558,Tokyo1,night,1213
train_16267,4926,Tokyo1,night,1214
train_04349,13519,Tokyo1,night,1215
train_15700,15645,Tokyo1,night,1216
train_20765,15497,Tokyo1,night,1217
train_10747,16740,Tokyo1,night,1218
train_16031,11796,Tokyo1,night,1219
train_02839,7786,Tokyo1,night,1220
train_12318,1611,Tokyo1,night,1221
train_20979,17582,Tokyo1,night,1222
train_01475,9697,Tokyo1,night,1223
train_07785,13926,Tokyo1,night,1224
train_05141,19821,Tokyo1,night,1225
train_16151,4421,Tokyo1,night,1226
train_06160,3306,Tokyo1,night,1227
train_08085,19986,Tokyo1,night,1228
train_07028,18946,Tokyo1,night,1229
train_10465,2152,Tokyo1,night,1230
train_08879,13746,Tokyo1,night,1231
train_06124,13093,Tokyo1,night,1232
train_15698,14324,Tokyo1,night,1233
train_08331,10669,Tokyo1,night,1234
train_12364,15151,Tokyo1,night,1235
train_16392,12,Tokyo1,night,1236
train_00684,4627,Tokyo1,night,1237
train_18692,19436,Tokyo1,night,1238
train_02032,16257,Tokyo1,night,1239
train_15106,13150,Tokyo1,night,1240
train_01602,9882,Tokyo1,night,1241
train_21046,7454,Tokyo1,night,1242
train_08803,9279,Tokyo1,night,1243
train_20439,19292,Tokyo1,night,1244
train_11380,8118,Tokyo1,night,1245
train_08728,11697,Tokyo1,night,1246
train_14794,5677,Tokyo1,night,1247
train_05202,19552,Tokyo1,night,1248
train_17270,12932,Tokyo1,night,1249
train_11799,16132,Tokyo1,night,1250
train_13353,15795,Tokyo1,night,1251
train_06350,14763,Tokyo1,night,1252
train_06283,10195,Tokyo1,night,1253
train_15220,20871,Tokyo1,night,1254
train_10331,12381,Tokyo1,night,1255
train_02230,7973,Tokyo1,night,1256
train_08735,576,Tokyo1,night,1257
train_11220,27,Tokyo1,night,1258
train_03675,3243,Tokyo1,night,1259
train_03779,13020,Tokyo1,night,1260
train_11090,5034,Tokyo1,night,1261
train_10196,16789,Tokyo1,night,1262
train_07815,6943,Tokyo1,night,1263
train_01131,19664,Tokyo1,night,1264
train_16753,6800,Tokyo1,night,1265
train_15763,15613,Tokyo1,night,1266
train_10577,21024,Tokyo1,night,1267
train_20570,18701,Tokyo1,night,1268
train_17235,17971,Tokyo1,night,1269
train_19165,4009,Tokyo1,night,1270
train_02172,10820,Tokyo1,night,1271
train_08814,18639,Tokyo1,night,1272
train_10163,7227,Tokyo1,night,1273
train_10902,16262,Tokyo1,night,1274
train_01687,13647,Tokyo1,night,1275
train_14976,1525,Tokyo1,night,1276
train_20793,15508,Tokyo1,night,1277
train_07807,6050,Tokyo1,night,1278
train_08308,3747,Tokyo1,night,1279
train_02719,17812,Tokyo1,night,1280
train_01925,17282,Tokyo1,night,1281
train_13489,1305,Tokyo1,night,1282
train_15829,11508,Tokyo1,night,1283
train_19984,1215,Tokyo1,night,1284
train_01624,13876,Tokyo1,night,1285
train_06289,19948,Tokyo1,night,1286
train_03673,13895,Tokyo1,night,1287
train_17844,9370,Tokyo1,night,1288
train_20695,680,Tokyo1,night,1289
train_18458,12499,Tokyo1,night,1290
train_00235,15201,Tokyo1,night,1291
train_04599,10072,Tokyo1,night,1292
train_05251,20044,Tokyo1,night,1293
train_20505,91,Tokyo1,night,1294
train_03207,2496,Tokyo1,night,1295
train_02127,13100,Tokyo1,night,1296
train_07954,10314,Tokyo1,night,1297
train_16650,11462,Tokyo1,night,1298
train_08894,492,Tokyo1,night,1299
train_19584,15015,Tokyo1,night,1300
train_11373,5994,Tokyo1,night,1301
train_08637,16791,Tokyo1,night,1302
train_16241,101,Tokyo1,night,1303
train_18670,20342,Tokyo1,night,1304
train_00645,17512,Tokyo1,night,1305
train_09432,1809,Tokyo1,night,1306
train_18970,3211,Tokyo1,night,1307
train_13879,20979,Tokyo1,night,1308
train_10832,4749,Tokyo1,night,1309
train_18128,9467,Tokyo1,night,1310
train_06306,10081,Tokyo1,night,1311
train_06537,21221,Tokyo1,night,1312
train_09396,9616,Tokyo1,night,1313
train_15885,5851,Tokyo1,night,1314
train_19404,5748,Tokyo1,night,1315
train_12899,9506,Tokyo1,night,1316
train_08043,13655,Tokyo1,night,1317
train_11556,19585,Tokyo1,night,1318
train_09382,11126,Tokyo1,night,1319
train_20294,10992,Tokyo1,night,1320
train_19130,5888,Tokyo1,night,1321
train_15703,9059,Tokyo1,night,1322
train_16800,10025,Tokyo1,night,1323
train_11113,7456,Tokyo1,night,1324
train_16619,11374,Tokyo1,night,1325
train_11169,19927,Tokyo1,night,1326
train_04221,17689,Tokyo1,night,1327
train_16315,7550,Tokyo1,night,1328
train_18248,19150,Tokyo1,night,1329
train_03741,14577,Tokyo1,night,1330
train_04196,9818,Tokyo1,night,1331
train_05664,12744,Tokyo1,night,1332
train_20444,13328,Tokyo1,night,1333
train_19046,8354,Tokyo1,night,1334
train_07548,15236,Tokyo1,night,1335
train_03618,7977,Tokyo1,night,1336
train_12614,3268,Tokyo1,night,1337
train_18425,1018,Tokyo1,night,1338
train_07842,16174,Tokyo1,night,1339
train_18291,13159,Tokyo1,night,1340
train_13285,6389,Tokyo1,night,1341
train_09860,15579,Tokyo1,night,1342
train_01123,5660,Tokyo1,night,1343
train_10625,2437,Tokyo1,night,1344
train_05677,2818,Tokyo1,night,1345
train_01684,8526,Tokyo1,night,1346
train_15442,20053,Tokyo1,night,1347
train_19355,11593,Tokyo1,night,1348
train_06407,1744,Tokyo1,night,1349
train_08165,11542,Tokyo1,night,1350
train_20983,15726,Tokyo1,night,1351
train_12727,19228,Tokyo1,night,1352
train_07859,232,Tokyo1,night,1353
train_09411,3504,Tokyo1,night,1354
train_01865,10054,Tokyo1,night,1355
train_19416,20744,Tokyo1,night,1356
train_01851,14841,Tokyo1,night,1357
train_12129,7287,Tokyo1,night,1358
train_09100,7755,Tokyo1,night,1359
train_17017,19032,Tokyo1,night,1360
train_16197,10623,Tokyo1,night,1361
train_11162,10035,Tokyo1,night,1362
train_13127,6314,Tokyo1,night,1363
train_15844,13275,Tokyo1,night,1364
train_07736,3372,Tokyo1,night,1365
train_00022,12093,Tokyo1,night,1366
train_07303,8229,Tokyo1,night,1367
train_00788,16749,Tokyo1,night,1368
train_12415,4163,Tokyo1,night,1369
train_03328,8867,Tokyo1,night,1370
train_03007,18476,Tokyo1,night,1371
train_06940,12419,Tokyo1,night,1372
train_15069,7564,Tokyo1,night,1373
train_15296,19879,Tokyo1,night,1374
train_10282,5309,Tokyo1,night,1375
train_16118,8446,Tokyo1,night,1376
train_02879,2142,Tokyo1,night,1377
train_20628,4257,Tokyo1,night,1378
train_14481,13588,Tokyo1,night,1379
train_21057,3229,Tokyo1,night,1380
train_02499,12210,Tokyo1,night,1381
train_04412,17379,Tokyo1,night,1382
train_04750,17151,Tokyo1,night,1383
train_07292,11264,Tokyo1,night,1384
train_05553,10454,Tokyo1,night,1385
train_10351,19819,Tokyo1,night,1386
train_19723,20641,Tokyo1,night,1387
train_08299,5307,Tokyo1,night,1388
train_09042,6753,Tokyo1,night,1389
train_10871,16882,Tokyo1,night,1390
train_11720,11644,Tokyo1,night,1391
train_20921,19303,Tokyo1,night,1392
train_07916,11514,Tokyo1,night,1393
train_14400,21006,Tokyo1,night,1394
train_09552,16320,Tokyo1,night,1395
train_00448,19123,Tokyo1,night,1396
train_11011,16081,Tokyo1,night,1397
train_17856,14436,Tokyo1,night,1398
train_18385,11184,Tokyo1,night,1399
train_12287,5353,Tokyo1,night,1400
train_13755,12651,Tokyo1,night,1401
train_13841,12573,Tokyo1,night,1402
train_03728,453,Tokyo1,night,1403
train_03834,20946,Tokyo1,night,1404
train_07961,14962,Tokyo1,night,1405
train_02442,18287,Tokyo1,night,1406
train_03049,1085,Tokyo1,night,1407
train_12549,20776,Tokyo1,night,1408
train_02076,3401,Tokyo1,night,1409
train_08776,20682,Tokyo1,night,1410
train_18449,9599,Tokyo1,night,1411
train_20339,3391,Tokyo1,night,1412
train_09449,16800,Tokyo1,night,1413
train_02897,18597,Tokyo1,night,1414
train_19656,18138,Tokyo1,night,1415
train_07220,20006,Tokyo1,night,1416
train_17441,10516,Tokyo1,night,1417
train_03451,2597,Tokyo1,night,1418
train_11083,2920,Tokyo1,night,1419
train_21034,6364,Tokyo1,night,1420
train_01092,16772,Tokyo1,night,1421
train_13205,20082,Tokyo1,night,1422
train_06449,557,Tokyo1,night,1423
train_12799,7238,Tokyo1,night,1424
train_20997,3510,Tokyo1,night,1425
train_17099,5269,Tokyo1,night,1426
train_04824,9491,Tokyo1,night,1427
train_08363,10899,Tokyo1,night,1428
train_19236,1417,Tokyo1,night,1429
train_04952,9866,Tokyo1,night,1430
train_03601,2698,Tokyo1,night,1431
train_19804,12363,Tokyo1,night,1432
train_07030,20233,Tokyo1,night,1433
train_00697,10890,Tokyo1,night,1434
train_17744,4089,Tokyo1,night,1435
train_04907,7503,Tokyo1,night,1436
train_16144,13532,Tokyo1,night,1437
train_19871,21133,Tokyo1,night,1438
train_01496,16323,Tokyo1,night,1439
train_08607,15626,Tokyo1,night,1440
train_07086,2189,Tokyo1,night,1441
train_17039,11143,Tokyo1,night,1442
train_13959,1044,Tokyo1,night,1443
train_07755,5204,Tokyo1,night,1444
train_12331,18953,Tokyo1,night,1445
train_00476,8765,Tokyo1,night,1446
train_14070,20255,Tokyo1,night,1447
train_10205,17726,Tokyo1,night,1448
train_11351,1471,Tokyo1,night,1449
train_12138,13272,Tokyo1,night,1450
train_17181,17273,Tokyo1,night,1451
train_02532,20968,Tokyo1,night,1452
train_03925,18642,Tokyo1,night,1453
train_15185,11393,Tokyo1,night,1454
train_15580,2350,Tokyo1,night,1455
train_10680,7385,Tokyo1,night,1456
train_08640,11440,Tokyo1,night,1457
train_08863,17573,Tokyo1,night,1458
train_04966,5521,Tokyo1,night,1459
train_02106,10794,Tokyo1,night,1460
train_18265,20337,Tokyo1,night,1461
train_02348,4715,Tokyo1,night,1462
train_05473,3068,Tokyo1,night,1463
train_17459,5059,Tokyo1,night,1464
train_11206,18743,Tokyo1,night,1465
train_02977,1542,Tokyo1,night,1466
train_02486,16168,Tokyo1,night,1467
train_19975,14978,Tokyo1,night,1468
train_19303,6772,Tokyo1,night,1469
train_17920,132,Tokyo1,night,1470
train_14498,957,Tokyo1,night,1471
train_10756,1032,Tokyo1,night,1472
train_01708,16718,Tokyo1,night,1473
train_02155,4372,Tokyo1,night,1474
train_19564,18098,Tokyo1,night,1475
train_09818,15032,Tokyo1,night,1476
train_17339,9718,Tokyo1,night,1477
train_03002,3058,Tokyo1,night,1478
train_12910,15011,Tokyo1,night,1479
train_20332,9086,Tokyo1,night,1480
train_17028,1496,Tokyo1,night,1481
train_11997,21000,Tokyo1,night,1482
train_06154,1829,Tokyo1,night,1483
train_09502,4693,Tokyo1,night,1484
train_13167,4417,Tokyo1,night,1485
train_06336,8335,Tokyo1,night,1486
train_09335,1174,Tokyo1,night,1487
train_06376,19766,Tokyo1,night,1488
train_14097,6709,Tokyo1,night,1489
train_16232,6230,Tokyo1,night,1490
train_05600,18594,Tokyo1,night,1491
train_11514,2123,Tokyo1,night,1492
train_20399,4154,Tokyo1,night,1493
train_03709,15831,Tokyo1,night,1494
train_06971,14404,Tokyo1,night,1495
train_09487,19266,Tokyo1,night,1496
train_14222,11008,Tokyo1,night,1497
train_11555,19354,Tokyo1,night,1498
train_12200,1173,Tokyo1,night,1499
train_08703,2659,Tokyo1,night,1500
train_16891,15906,Tokyo1,night,1501
train_14971,10049,Tokyo1,night,1502
train_08618,11108,Tokyo1,night,1503
train_16068,12720,Tokyo1,night,1504
train_01484,16208,Tokyo1,night,1505
train_00499,11411,Tokyo1,night,1506
train_09771,3412,Tokyo1,night,1507
train_05866,1405,Tokyo1,night,1508
train_20818,13982,Tokyo1,night,1509
train_09068,2658,Tokyo1,night,1510
train_04407,2587,Tokyo1,night,1511
train_08300,4305,Tokyo1,night,1512
train_01629,5724,Tokyo1,night,1513
train_21173,20625,Tokyo1,night,1514
train_16407,15598,Tokyo1,night,1515
train_08824,2735,Tokyo1,night,1516
train_13774,10926,Tokyo1,night,1517
train_15437,11917,Tokyo1,night,1518
train_17074,8802,Tokyo1,night,1519
train_12231,20009,Tokyo1,night,1520
train_07034,4752,Tokyo1,night,1521
train_16305,20877,Tokyo1,night,1522
train_17858,1028,Tokyo1,night,1523
train_02948,17892,Tokyo1,night,1524
train_16039,14629,Tokyo1,night,1525
train_05860,8046,Tokyo1,night,1526
train_13162,5910,Tokyo1,night,1527
train_12256,14688,Tokyo1,night,1528
train_03341,6045,Tokyo1,night,1529
train_12947,8995,Tokyo1,night,1530
train_06526,20181,Tokyo1,night,1531
train_03394,7407,Tokyo1,night,1532
train_01013,6415,Tokyo1,night,1533
train_03521,20417,Tokyo1,night,1534
train_18510,19724,Tokyo1,night,1535
train_08345,4000,Tokyo1,night,1536
train_02937,19784,Tokyo1,night,1537
train_05003,4277,Tokyo1,night,1538
train_08144,5083,Tokyo1,night,1539
train_01816,16923,Tokyo1,night,1540
train_02104,4342,Tokyo1,night,1541
train_08838,15868,Tokyo1,night,1542
train_07847,11311,Tokyo1,night,1543
train_16164,5543,Tokyo1,night,1544
train_19624,15624,Tokyo1,night,1545
train_01197,8024,Tokyo1,night,1546
train_01644,1712,Tokyo1,night,1547
train_20285,8812,Tokyo1,night,1548
train_08250,13979,Tokyo1,night,1549
train_05964,9456,Tokyo1,night,1550
train_12057,8761,Tokyo1,night,1551
train_01864,10283,Tokyo1,night,1552
train_03405,16414,Tokyo1,night,1553
train_17612,19504,Tokyo1,night,1554
train_17831,17007,Tokyo1,night,1555
train_08595,9144,Tokyo1,night,1556
train_07794,18939,Tokyo1,night,1557
train_06827,7824,Tokyo1,night,1558
train_17245,15043,Tokyo1,night,1559
train_08986,16017,Tokyo1,night,1560
train_05253,3596,Tokyo1,night,1561
train_10739,10106,Tokyo1,night,1562
train_15695,19144,Tokyo1,night,1563
train_01746,3319,Tokyo1,night,1564
train_05660,5126,Tokyo1,night,1565
train_07504,10810,Tokyo1,night,1566
train_10669,20797,Tokyo1,night,1567
train_16840,12938,Tokyo1,night,1568
train_16588,7373,Tokyo1,night,1569
train_05032,18372,Tokyo1,night,1570
train_19912,10713,Tokyo1,night,1571
train_02424,1099,Tokyo1,night,1572
train_10562,10954,Tokyo1,night,1573
train_01639,4030,Tokyo1,night,1574
train_19833,3637,Tokyo1,night,1575
train_10479,4940,Tokyo1,night,1576
train_17945,19769,Tokyo1,night,1577
train_17627,5146,Tokyo1,night,1578
train_09266,18012,Tokyo1,night,1579
train_16087,9224,Tokyo1,night,1580
train_01009,15336,Tokyo1,night,1581
train_15931,16158,Tokyo1,night,1582
train_03426,19448,Tokyo1,night,1583
train_15848,2790,Tokyo1,night,1584
train_03258,18736,Tokyo1,night,1585
train_13920,15704,Tokyo1,night,1586
train_17597,14174,Tokyo1,night,1587
train_17583,10697,Tokyo1,night,1588
train_17336,3684,Tokyo1,night,1589
train_06187,10965,Tokyo1,night,1590
train_12243,2640,Tokyo1,night,1591
train_13283,5843,Tokyo1,night,1592
train_12319,6430,Tokyo1,night,1593
train_01993,13980,Tokyo1,night,1594
train_10806,14472,Tokyo1,night,1595
train_10731,20591,Tokyo1,night,1596
train_04889,12119,Tokyo1,night,1597
train_13716,11914,Tokyo1,night,1598
train_10952,15217,Tokyo1,night,1599
train_00207,12883,Tokyo1,night,1600
train_11409,18467,Tokyo1,night,1601
train_15553,8128,Tokyo1,night,1602
train_05573,8232,Tokyo1,night,1603
train_15440,9359,Tokyo1,night,1604
train_06048,13194,Tokyo1,night,1605
train_21178,5037,Tokyo1,night,1606
train_02245,11909,Tokyo1,night,1607
train_14282,9157,Tokyo1,night,1608
train_03842,15224,Tokyo1,night,1609
train_07702,16805,Tokyo1,night,1610
train_16129,16850,Tokyo1,night,1611
train_18379,14652,Tokyo1,night,1612
train_11509,12899,Tokyo1,night,1613
train_07602,11641,Tokyo1,night,1614
train_11044,14254,Tokyo1,night,1615
train_14612,5930,Tokyo1,night,1616
train_11073,12423,Tokyo1,night,1617
train_07117,9861,Tokyo1,night,1618
train_20574,10288,Tokyo1,night,1619
train_13988,14140,Tokyo1,night,1620
train_09755,6217,Tokyo1,night,1621
train_13141,764,Tokyo1,night,1622
train_12767,643,Tokyo1,night,1623
train_03883,11832,Tokyo1,night,1624
train_01355,18124,Tokyo1,night,1625
train_18713,4079,Tokyo1,night,1626
train_14051,10893,Tokyo1,night,1627
train_07189,16703,Tokyo1,night,1628
train_10066,18762,Tokyo1,night,1629
train_05596,12515,Tokyo1,night,1630
train_08366,18541,Tokyo1,night,1631
train_20704,5956,Tokyo1,night,1632
train_18054,9331,Tokyo1,night,1633
train_18445,6119,Tokyo1,night,1634
train_05301,15091,Tokyo1,night,1635
train_17202,8839,Tokyo1,night,1636
train_12728,8342,Tokyo1,night,1637
train_02941,6773,Tokyo1,night,1638
train_07374,13304,Tokyo1,night,1639
train_01495,775,Tokyo1,night,1640
train_17879,6714,Tokyo1,night,1641
train_07050,4863,Tokyo1,night,1642
train_13816,6906,Tokyo1,night,1643
train_11172,839,Tokyo1,night,1644
train_08519,9463,Tokyo1,night,1645
train_06646,16377,Tokyo1,night,1646
train_12131,10696,Tokyo1,night,1647
train_03289,16040,Tokyo1,night,1648
train_13217,3180,Tokyo1,night,1649
train_04397,5905,Tokyo1,night,1650
train_06963,17517,Tokyo1,night,1651
train_14584,10944,Tokyo1,night,1652
train_05802,19604,Tokyo1,night,1653
train_19669,13279,Tokyo1,night,1654
train_09507,3346,Tokyo1,night,1655
train_13872,5205,Tokyo1,night,1656
train_05960,10826,Tokyo1,night,1657
train_20310,689,Tokyo1,night,1658
train_08419,15866,Tokyo1,night,1659
train_20750,15717,Tokyo1,night,1660
train_04050,5672,Tokyo1,night,1661
train_06591,10427,Tokyo1,night,1662
train_12941,8467,Tokyo1,night,1663
train_16911,9295,Tokyo1,night,1664
train_05001,16626,Tokyo1,night,1665
train_01151,12185,Tokyo1,night,1666
train_04751,18144,Tokyo1,night,1667
train_06079,4134,Tokyo1,night,1668
train_04350,10877,Tokyo1,night,1669
train_14130,12454,Tokyo1,night,1670
train_13738,6211,Tokyo1,night,1671
train_15889,8338,Tokyo1,night,1672
train_19446,3629,Tokyo1,night,1673
train_05996,6788,Tokyo1,night,1674
train_06701,7646,Tokyo1,night,1675
train_20449,11409,Tokyo1,night,1676
train_03175,13195,Tokyo1,night,1677
train_06588,3559,Tokyo1,night,1678
train_00526,14044,Tokyo1,night,1679
train_07707,4708,Tokyo1,night,1680
train_01435,13260,Tokyo1,night,1681
train_02364,41,Tokyo1,night,1682
train_12013,16315,Tokyo1,night,1683
train_12422,10285,Tokyo1,night,1684
train_17816,6144,Tokyo1,night,1685
train_02829,20554,Tokyo1,night,1686
train_03825,20940,Tokyo1,night,1687
train_10132,3516,Tokyo1,night,1688
train_10052,2250,Tokyo1,night,1689
train_16679,7529,Tokyo1,night,1690
train_15274,408,Tokyo1,night,1691
train_03462,6920,Tokyo1,night,1692
train_11586,5781,Tokyo1,night,1693
train_11995,20920,Tokyo1,night,1694
train_19873,818,Tokyo1,night,1695
train_21026,6025,Tokyo1,night,1696
train_14754,12448,Tokyo1,night,1697
train_18994,4679,Tokyo1,night,1698
train_16239,7921,Tokyo1,night,1699
train_21055,12700,Tokyo1,night,1700
train_12414,19778,Tokyo1,night,1701
train_09565,2520,Tokyo1,night,1702
train_03700,10982,Tokyo1,night,1703
train_16132,7453,Tokyo1,night,1704
train_19067,15006,Tokyo1,night,1705
train_02120,393,Tokyo1,night,1706
train_08769,16425,Tokyo1,night,1707
train_11237,3539,Tokyo1,night,1708
train_13014,9240,Tokyo1,night,1709
train_08868,10577,Tokyo1,night,1710
train_14347,15681,Tokyo1,night,1711
train_15216,5118,Tokyo1,night,1712
train_04959,9850,Tokyo1,night,1713
train_21006,16139,Tokyo1,night,1714
train_06656,3506,Tokyo1,night,1715
train_15962,8983,Tokyo1,night,1716
train_14781,14649,Tokyo1,night,1717
train_05345,5940,Tokyo1,night,1718
train_14994,5316,Tokyo1,night,1719
train_08378,3344,Tokyo1,night,1720
train_04194,21032,Tokyo1,night,1721
train_17647,20739,Tokyo1,night,1722
train_01437,968,Tokyo1,night,1723
train_13507,6146,Tokyo1,night,1724
train_06392,9593,Tokyo1,night,1725
train_13101,18891,Tokyo1,night,1726
